,last_weight,average_weight,last_weight^2,last_weight fasting,last_weight morning_temperature,last_weight evening_temperature,last_weight morning_do,last_weight evening_do,last_weight morning_salinity,last_weight morning_pH,last_weight transparency,last_weight long_cycle,average_weight fasting,average_weight morning_temperature,average_weight evening_temperature,average_weight morning_do,average_weight evening_do,average_weight morning_salinity,average_weight morning_pH,average_weight transparency,average_weight long_cycle,average_adg
1407,10.1,6.508,102.00999999999999,10.1,282.8,303.0,50.196999999999996,56.96399999999999,232.29999999999998,80.11278350515462,383.8,1020.0999999999999,6.508,182.224,195.24,32.34476,36.70512,149.684,51.621187628865975,247.304,657.308,0.151
1408,10.7,6.488,114.48999999999998,10.7,299.59999999999997,321.0,53.178999999999995,60.34799999999999,246.1,85.19874999999998,406.59999999999997,1134.1999999999998,6.488,181.66400000000002,194.64000000000001,32.24536,36.59232,149.22400000000002,51.66069999999999,246.544,687.7280000000001,0.141
1409,6.67,6.67,44.4889,0.0,190.8563805,206.412488,33.149899999999995,37.6188,153.41,53.322648,253.46,400.2,0.0,190.8563805,206.412488,33.149899999999995,37.6188,153.41,53.322648,253.46,400.2,0.124
1410,4.33,3.905,18.7489,4.33,117.05008823529411,130.56223529411767,21.5201,24.561288235294118,76.06791176470588,35.19398529411765,164.54,203.51,3.905,105.5613382352941,117.74723529411766,19.40785,22.150538235294114,68.60166176470588,31.73961029411765,148.39,183.535,0.107
1411,7.42,6.017,55.0564,7.42,200.41029473684208,223.8418736842105,37.93963157894737,43.71356315789474,145.5101052631579,61.0587894736842,281.96,408.1,6.017,162.51600315789472,181.5170557894737,30.76587105263158,35.44804710526316,117.99653684210527,49.51357631578947,228.64600000000002,330.935,0.119
1412,6.14,4.21,37.6996,6.14,171.92,183.9419420289855,30.515799999999995,34.511249275362324,141.22,47.14452173913043,233.32,460.5,4.21,117.88,126.12305797101449,20.9237,23.663250724637685,96.83,32.325478260869566,159.98,315.75,0.133
1413,5.79,4.208,33.5241,5.79,162.12,173.4398695652174,28.7763,32.537282608695655,133.17,44.44873913043479,220.02,434.25,4.208,117.82400000000001,126.05094492753625,20.91376,23.64713043478261,96.784,32.3040231884058,159.904,315.6,0.165
1414,7.2,5.028,51.84,7.2,201.6,215.70782608695652,35.784,40.495304347826085,165.6,55.46086956521739,273.6,540.0,5.028,140.784,150.6359652173913,24.98916,28.279220869565215,115.64399999999999,38.73017391304347,191.064,377.09999999999997,0.066
1415,5.64,4.168,31.809599999999996,5.64,157.92,168.9711304347826,28.030799999999996,31.625686956521736,129.72,43.41165217391304,214.32,423.0,4.168,116.70400000000001,124.87086376811594,20.71496,23.371606956521738,95.864,32.08151884057971,158.38400000000001,312.6,0.25
1416,6.52,4.303,42.5104,6.52,182.56,195.32597101449272,32.404399999999995,36.672637681159415,149.95999999999998,49.996115942028986,247.76,488.99999999999994,4.303,120.484,128.90914927536232,21.38591,24.20281594202898,98.969,32.995902898550725,163.514,322.725,0.135
1417,27.67,15.322,765.6289,27.67,798.9603461440679,853.4546524576273,130.7241011016949,158.00760044491525,582.8724191101694,208.0447504661017,1051.46,3375.7400000000002,15.322,442.4167120932203,472.5924172372882,72.38723083050847,87.49520975847456,322.7600724830508,115.2028068898305,582.236,1869.2839999999999,0.127
1418,18.53,12.575,343.3609,18.53,535.1249486036036,571.7829644594595,88.37733256756756,104.6714627027027,405.0548656306307,141.36461878378378,704.1400000000001,2112.42,12.575,363.1514424549549,388.02864425675676,59.9754429054054,71.03311621621621,274.8820796171171,95.93416520270269,477.84999999999997,1433.55,0.169
1419,25.04,13.517,627.0015999999999,25.04,720.5721542372881,768.402833672387,122.03328881355931,145.86178429371458,511.4242810169492,188.31459322033896,951.52,3029.8399999999997,13.517,388.97658980932204,414.79636991811725,65.87555770338983,78.73856782340813,276.0751600042373,101.65528580508473,513.646,1635.557,0.115
1420,25.12,14.457,631.0144,25.12,718.5626027118643,772.5326033898306,122.05105491525421,143.6886352542373,532.9643342372882,188.64098169491524,954.5600000000001,3064.6400000000003,14.457,413.54536414830505,444.6060448728814,70.24251994067795,82.69532642796612,306.7303097161017,108.56618918644067,549.366,1763.7540000000001,0.147
1421,21.74,13.602,472.6275999999999,21.74,622.276179661017,665.1858731355932,109.28476915254237,125.22101822033896,459.24699847457623,164.38415432203388,826.1199999999999,2652.2799999999997,13.602,389.3376538983051,416.18483194067795,68.37587074576271,78.3466554661017,287.3356795423729,102.84973629661017,516.876,1659.444,0.296
1422,23.65,13.822,559.3224999999999,23.65,679.9392036016948,724.3716411016948,111.69243622881353,130.43486080508472,501.0034038135593,176.21625021186438,898.6999999999999,2861.6499999999996,13.822,397.3834956525423,423.3515781525423,65.27749909322033,76.2313169576271,292.806302220339,102.98778056779659,525.236,1672.462,0.21
1423,25.07,13.552,628.5049,25.07,714.5448213135594,768.5437954237289,120.66902733050847,138.7031743220339,538.4887279661018,189.1977661016949,952.66,3033.4700000000003,13.552,386.2589317288136,415.4489635254237,65.22962338983051,74.97827755932202,291.08892067796614,102.27395796610169,514.976,1639.792,0.267
1424,14.67,10.565,215.2089,14.67,420.6701797297298,448.31949527027035,74.05197932432432,86.19761594594594,300.70143081081085,111.24703743243242,557.46,1672.3799999999999,10.565,302.95708581081084,322.86949335585587,53.330549527027024,62.07756049549549,216.55832423423422,80.11758353603602,401.46999999999997,1204.4099999999999,0.274
1425,19.17,11.299,367.48890000000006,19.17,544.3510461428572,581.4055607142857,95.1663612857143,108.8729112857143,415.95549814285715,144.9464695714286,728.46,2051.19,11.299,320.84624258571426,342.6865639285714,56.09205613809524,64.17084113809524,245.16855365238092,85.43297650952381,429.36199999999997,1208.993,0.238
1426,18.47,11.735,341.14089999999993,18.47,524.9114929279278,560.4700977778332,92.70284355855856,103.61819756756756,408.3859268918919,140.58199225225223,701.8599999999999,2105.58,11.735,333.5049469144144,356.0972711111463,58.89918078828829,65.83430148648648,259.46988912162163,89.31941954954954,445.92999999999995,1337.79,0.256
1427,37.1,17.052,1376.41,37.1,1035.382303030303,1082.7691212121215,176.06760606060604,209.244,882.2604848484849,284.5007878787879,1409.8,6047.3,17.052,475.8851490909091,497.66520363636374,80.92465818181817,96.17327999999999,405.50689454545454,130.76300363636363,647.976,2779.476,0.272
1428,40.39,18.835,1631.3521,40.39,1139.0812783505155,1192.441881443299,193.7304268041237,227.7996,962.4687164948452,306.7974432989691,1724.9028350515464,7835.66,18.835,531.1858350515464,556.0693943298969,90.34198041237114,106.2294,448.82639948453607,143.06832989690722,804.3710051546392,3653.9900000000002,0.165
1429,36.5,15.466,1332.25,36.5,1030.449447513812,1074.2091160220994,170.12024861878453,205.85999999999999,871.8055248618784,281.3121546961326,1449.8162983425414,6533.5,15.466,436.6282508287292,455.1703613259668,72.08437712707182,87.22823999999999,369.4066917127072,119.1992817679558,614.3249005524862,2768.4139999999998,0.245
1430,31.35,12.82,982.8225000000001,31.35,883.1634939759035,923.1630722891566,145.16938554216867,176.814,748.6040060240963,239.01542168674698,1191.3,5141.400000000001,12.82,361.15330120481923,377.51038554216865,59.36432289156626,72.3048,306.12769879518066,97.7409156626506,487.16,2102.48,0.211
1431,33.68,15.442,1134.3424,33.68,959.5164090909092,1005.7211590909092,161.61424545454543,189.9552,807.2675,258.4365909090909,1210.375,5894.0,15.442,439.93029659090917,461.1147903409091,74.09878795454544,87.09288,370.12543750000003,118.4910284090909,554.946875,2702.35,0.252
1432,38.1,15.584,1451.6100000000001,0.0,1092.947485714286,1143.8599714285715,175.21210285714284,214.884,915.162,291.4105714285714,1364.6331428571427,6629.400000000001,0.0,447.04707657142865,467.87175314285713,71.66680868571427,87.89375999999999,374.32768,119.19533714285714,558.1743542857142,2711.616,0.229
1433,30.0,13.549,900.0,30.0,803.2239999999999,900.0,149.1,165.91491666675,726.66475,230.001375,1238.7499999999998,3600.0,13.549,362.7627325333333,406.46999999999997,67.33852999999999,74.93270686392651,328.1860232583333,103.87628766249999,559.4607916666665,1625.8799999999999,0.226
1434,12.7,7.589,161.29,12.7,355.59999999999997,381.0,63.11899999999999,74.33952055555557,281.14131111111107,98.26159333333332,517.4544444444444,1143.0,7.589,212.49200000000002,227.67000000000002,37.71733,44.42225366111112,167.9985362222222,58.71710486666667,309.2095888888889,683.01,0.204
1435,11.4,6.328,129.96,11.4,319.2,342.0,56.658,65.05649032258066,260.6813483870968,87.4817612903226,466.4193548387097,1071.6000000000001,6.328,177.184,189.84,31.45016,36.11205883870968,144.70101513978497,48.56005135483871,258.9036559139785,594.832,0.208
1436,9.3,5.97,86.49000000000001,9.3,260.40000000000003,279.0,46.221000000000004,52.87821219512196,208.21259634146344,72.09462073170732,399.72987804878056,762.6,5.97,167.16,179.1,29.670899999999996,33.94440073170732,133.6590537804878,46.28009524390244,256.60079268292685,489.53999999999996,0.235
1437,9.3,6.023,86.49000000000001,9.3,260.40000000000003,279.0,46.221000000000004,55.02367682926829,207.626356097561,73.24146951219512,389.6926829268293,753.3000000000001,6.023,168.644,180.69,29.934309999999996,35.63522640243902,134.4659723414634,47.43369579268292,252.37839024390246,487.863,0.322
1438,15.3,7.783,234.09000000000003,15.3,428.40000000000003,459.0,76.041,89.10502695656609,359.8414982608695,125.22118695652175,619.7165217391306,1774.8000000000002,7.783,217.924,233.49,38.68151,45.32708658842836,183.0487830695652,63.69911752173914,315.24533913043484,902.8280000000001,0.199
1439,16.2,7.694,262.44,16.2,453.59999999999997,486.0,80.514,95.0297256637646,418.02558849557516,123.5510203539823,646.1362831858407,1846.8,7.694,215.432,230.82,38.23918,45.1332536578398,198.53635048672567,58.6791080619469,306.8748495575221,877.116,0.187
1440,7.6,4.521,57.76,7.6,212.79999999999998,228.0,37.772,45.37466,192.0666775,59.89977999999999,309.7,623.1999999999999,4.521,126.588,135.63,22.469369999999998,26.99195235,114.25440118125,35.63248755,184.23075,370.722,0.164
1441,18.4,8.332,338.55999999999995,18.4,515.1999999999999,552.0,91.448,108.43979869287058,478.3584196078431,140.42086274509802,736.1803921568628,1913.6,8.332,233.29600000000002,249.96000000000004,41.41004,49.10436971244553,216.61317131372547,63.58622980392157,333.36168627450985,866.528,0.186
1442,18.5,9.161,342.25,18.5,518.0,555.0,91.945,107.19874115044249,485.1586526548673,142.1133982300885,729.1946902654869,2109.0,9.161,256.508,274.83,45.53017,53.08365771238939,240.2453198362832,70.37301844247787,361.0893274336284,1044.354,0.165
1443,12.66,8.432,160.2756,12.66,361.00003051546395,385.1579208247423,62.920199999999994,73.85034804123711,280.05238206185567,98.1879581443299,481.08,1202.7,8.432,240.43856692783507,256.5285614845361,41.90704,49.18689847422681,186.52461971134022,65.39659265979381,320.416,801.0400000000001,0.19
1444,11.87,9.316,140.8969,11.87,340.3890358585859,364.1978578787879,59.76808777777777,67.37855626262625,245.79113080808082,90.9126896969697,451.05999999999995,1163.26,9.316,267.1494741414142,285.83548812121217,46.908130222222226,52.881097737373736,192.90565919191923,71.35152630303031,354.00800000000004,912.9680000000001,0.139
1445,10.95,8.164,119.90249999999999,10.95,312.59254482758615,334.02093965517236,57.12816379310344,63.58526551724138,218.98489655172412,84.10178965517241,416.09999999999997,919.8,8.164,233.05986629885055,249.0362512643678,42.59308942528735,47.40731577011495,163.2687393103448,62.70383659770115,310.23199999999997,685.776,0.232
1446,14.37,9.359,206.49689999999998,14.37,407.16676499999994,434.8133517,74.6821833,81.66341669999998,309.9887778,110.37223379999999,546.06,1422.6299999999999,9.359,265.18258549999996,283.18845919,48.63956531,53.186354689999995,201.89178646000002,71.88404566,355.642,926.541,0.224
1447,11.71,8.908,137.12410000000003,11.71,336.3965854166667,354.0085473958334,62.320985937500005,68.33626656250001,241.84565416666663,89.98451916666666,444.98,1100.74,8.908,255.90271416666667,269.3004389583333,47.408654375,51.984582625,183.97618166666663,68.45278366666665,338.50399999999996,837.352,0.181
1448,12.39,8.879,153.5121,12.39,356.6204063333334,380.67572900000005,62.00995383333334,69.620236,258.9032296666667,94.63784866666667,470.82000000000005,1077.93,8.879,255.56356641111114,272.8022435666667,44.437964494444444,49.89169293333333,185.53686652222223,67.81997242222222,337.402,772.473,0.154
1449,15.97,10.182,255.04090000000002,15.97,457.15152772277236,487.25039227722766,81.84783118811882,89.87631386138614,338.58329049504954,121.35998297029704,606.86,1597.0,10.182,291.4663027722773,310.6564492277227,52.18375811881188,57.30248138613861,215.87069904950496,77.3755382970297,386.916,1018.2,0.174
1450,12.56,9.151,157.7536,12.56,359.50372653061225,384.0849281632653,68.0148351020408,72.23986530612245,264.6893118367347,96.0377330612245,477.28000000000003,1205.76,9.151,261.92823260204085,279.837673377551,49.55443917346938,52.63272352040816,192.84808062244898,69.97144070408164,347.738,878.496,0.196
1451,9.58,7.487,91.7764,0.0,284.09858461538454,287.4,48.43648,51.37385538461539,202.3590769230769,72.70483076923077,364.04,661.02,0.0,222.02986461538458,224.61,37.854272,40.14990138461538,158.1484769230769,56.82057076923077,284.50600000000003,516.603,0.16
1452,22.58,13.146,509.85639999999995,0.0,667.3024269662919,677.4,112.22259999999999,127.35119999999998,664.9683146067415,175.71045617977526,858.04,2145.1,0.0,388.50122696629205,394.38,65.33562,74.14344,387.1423146067416,102.2980361797753,499.548,1248.8700000000001,0.204
1453,23.81,14.601,566.9160999999999,0.0,700.361786516854,714.3,118.33569999999999,144.9921988764045,692.523213483146,182.103695505618,904.78,2261.95,0.0,429.4826730337079,438.03000000000003,72.56697,88.913527752809,424.67582696629216,111.67140101123597,554.8380000000001,1387.095,0.226
1454,27.0,12.82,729.0,27.0,754.725255319149,809.0946382978723,136.00417021276596,153.68227659574464,543.0831702127659,216.82551063829789,1038.6382978723404,2592.0,12.82,358.3547323404256,384.1701208510638,64.57679489361702,72.97062170212764,257.863934893617,102.95196468085106,493.1608510638298,1230.72,0.188
1455,17.6,12.138,309.76000000000005,17.6,489.20520000000005,519.7148000000001,92.97200000000001,102.91600000000001,439.7316,140.08720000000002,668.8000000000001,1425.6000000000001,12.138,337.3848135,358.4260365,64.118985,70.976955,303.26489549999997,96.61241100000001,461.24399999999997,983.178,0.227
1456,15.55,10.465,241.8025,15.55,430.735,449.0878875,81.9912625,92.0676625,397.83508750000004,123.68081250000002,590.9,1181.8,10.465,289.8805,302.23181625,55.17932875,61.96064875,267.73917625,83.23599375,397.67,795.34,0.375
1457,28.07,12.87,787.9249,28.07,785.8737718954247,825.8542581699346,135.88265032679737,158.3148,680.8717908496733,219.3404477124183,1066.66,4322.78,12.87,360.32046470588233,378.65138235294114,62.30173529411764,72.5868,312.1774117647059,100.56685294117646,489.05999999999995,1981.9799999999998,0.276
1458,28.03,12.579,785.6809000000001,28.03,779.8400540540541,823.9115472972974,140.36780067567568,158.0892,677.038135135135,218.64631047297297,1065.14,4176.47,12.579,349.9681783783784,369.7461060810811,62.99274222972973,70.94556,303.83384594594594,98.1217245608108,478.002,1874.2710000000002,0.418
1459,27.28,12.397,744.1984000000001,27.28,768.8616050955413,805.3420891719746,125.74689936305734,153.8592,659.6547261146497,214.69533757961784,1036.64,4337.52,12.397,349.39799554140126,365.9760219745223,57.14385305732484,69.91908,299.7705146496815,97.56517961783439,471.086,1971.123,0.404
1460,25.87,12.204,669.2569000000001,25.87,728.88725,761.0298390410959,117.53662397260275,145.9068,625.9476849315068,203.18581506849316,983.0600000000001,3777.02,12.204,343.84770000000003,359.0107520547945,55.44711863013699,68.83056,295.28664657534244,95.85155342465754,463.752,1781.784,0.347
1461,24.39,13.3,594.8721,24.39,691.9293673469389,727.4674224489796,113.31560816326534,137.5596,594.6514285714286,191.70208163265306,926.82,3682.89,13.3,377.3128571428572,396.6919523809524,61.791619047619065,75.012,324.26666666666665,104.53619047619047,505.40000000000003,2008.3000000000002,0.192
1462,22.2,13.106,492.84,22.2,634.4759999999999,663.336,110.33399999999999,125.20799999999998,579.42,171.16199999999998,911.31,2397.6,13.106,374.56948,391.60728,65.13682,73.91784,342.0666,101.04725999999998,538.0012999999999,1415.448,0.191
1463,16.9,11.297,285.60999999999996,0.0,483.7155555555555,506.2488888888889,83.993,95.31599999999999,453.48333333333323,129.28499999999997,706.9833333333333,1453.3999999999999,0.0,323.34524444444446,338.40791111111116,56.14609,63.71508,303.1361666666666,86.42204999999998,472.5911666666667,971.542,0.185
1464,8.0,5.768,64.0,0.0,217.00338983050847,234.16949152542372,39.76,43.46983050847457,240.40677966101697,63.186440677966104,304.0,536.0,0.0,156.4594440677966,168.8362033898305,28.666959999999996,31.341747796610164,173.33328813559322,45.55742372881356,219.184,386.45599999999996,0.194
1465,5.0,3.452,25.0,5.0,135.22535211267606,144.2725352112676,24.849999999999998,27.95140845070423,148.3098591549296,40.14084507042254,190.0,355.0,3.452,93.35958309859154,99.60575830985916,17.15644,19.2976523943662,102.39312676056339,27.71323943661972,131.176,245.09199999999998,0.168
1466,4.5,3.328,20.25,4.5,122.91923076923074,131.9480769230769,22.365,25.643653846153846,134.1923076923077,36.28846153846154,169.21153846153845,355.5,3.328,90.90559999999998,97.58293333333333,16.540159999999997,18.964906666666668,99.24266666666666,26.83733333333333,125.14133333333332,262.912,0.304
1467,10.0,8.323,100.0,10.0,280.449693877551,300.0,51.45469387755102,56.4,230.0,82.2645918367347,380.0,700.0,8.323,233.41828021428574,249.69,42.82574171428572,46.94172,191.429,68.46881978571429,316.274,582.61,0.319
1468,10.26,9.287,105.2676,10.26,290.8993454237288,312.10207016949147,50.9922,55.511469152542375,215.67998135593223,82.48240067796611,389.88,861.84,9.287,263.3121073050848,282.50408632203386,46.15639,50.247077389830515,195.22611957627123,74.66023928813561,352.906,780.1080000000001,0.258
1469,25.0,25.0,625.0,25.0,714.0749999999999,778.4912109375,119.580859375,130.51054687500002,499.18828125,204.24375,950.0,2275.0,25.0,714.0749999999999,778.4912109375,119.580859375,130.51054687500002,499.18828125,204.24375,950.0,2275.0,0.092
1470,28.5,28.5,812.25,28.5,809.4971192307692,882.6708692307692,136.90040769230768,153.9703730769231,565.9630846153846,233.32051153846155,1083.0,2679.0,28.5,809.4971192307692,882.6708692307692,136.90040769230768,153.9703730769231,565.9630846153846,233.32051153846155,1083.0,2679.0,0.065
1471,10.0,10.0,100.0,0.0,290.6465,303.5415,49.699999999999996,56.4,230.0,79.3565,381.0,620.0,0.0,290.6465,303.5415,49.699999999999996,56.4,230.0,79.3565,381.0,620.0,0.17
1472,8.0,8.0,64.0,8.0,232.7027027027027,247.22162162162164,40.25945945945946,46.56648648648649,152.80432432432434,67.03351351351351,304.0,424.0,8.0,232.7027027027027,247.22162162162164,40.25945945945946,46.56648648648649,152.80432432432434,67.03351351351351,304.0,424.0,0.098
1473,10.0,9.545,100.0,10.0,290.2051282051282,308.2564102564102,50.712820512820514,58.335897435897444,198.24615384615385,83.87948717948717,380.0,530.0,9.545,277.0007948717949,294.23074358974355,48.405387179487185,55.68161410256411,189.22595384615386,80.0629705128205,362.71,505.885,0.764
1474,25.08,11.891,629.0063999999999,25.08,712.4459124087591,747.0544817518247,124.64759999999998,141.45119999999997,612.9954744525547,195.61484671532844,953.04,3410.8799999999997,11.891,337.7868558394161,354.19556788321165,59.09827,67.06524,290.63513503649637,92.7454602189781,451.858,1617.176,0.667
1475,22.35,11.551,499.52250000000004,22.35,634.5565298507463,668.6152611940298,100.58500746268655,126.054,547.8418656716418,175.36410447761196,849.3000000000001,2972.55,11.551,327.953578358209,345.55592313432834,51.98467208955223,65.14764,283.1374223880597,90.63224925373135,438.938,1536.2830000000001,0.883
1476,21.92,10.567,480.48640000000006,21.92,621.4239411764706,654.7552352941176,108.9424,123.6288,537.0883529411766,173.48229411764706,832.96,2981.1200000000003,10.567,299.57056507352945,315.63862095588235,52.51799,59.597879999999996,258.91480955882355,83.63081213235294,401.546,1437.112,0.357
1477,13.2,8.15,174.23999999999998,13.2,366.6666666666667,399.4222222222222,65.604,74.448,284.0444444444444,104.28,501.59999999999997,1148.3999999999999,8.15,226.3888888888889,246.61296296296297,40.5055,45.966,175.37592592592594,64.385,309.7,709.0500000000001,0.347
1478,15.4,8.7,237.16000000000003,15.4,429.7740740740741,466.562962962963,76.538,86.856,361.32962962962955,121.74555555555557,585.2,1339.8,8.7,242.79444444444442,263.5777777777778,43.239,49.06799999999999,204.1277777777777,68.77833333333334,330.59999999999997,756.9,0.209
1479,9.52,7.107,90.6304,9.52,266.3249292307692,276.9620646153846,44.4346,53.69279999999999,218.95999999999998,77.49206769230769,361.76,599.76,7.107,198.82051176923076,206.76149088461537,33.1719225,40.08348,163.461,57.85043330769231,270.06600000000003,447.741,0.176
1480,13.21,7.998,174.50410000000002,13.21,372.4248676470588,409.1408970588235,65.6537,75.21929411764707,367.7430882352942,105.01561470588237,501.98,1043.5900000000001,7.998,225.4847911764706,247.71452647058823,39.75006,45.54155294117648,222.65020588235296,63.581747647058826,303.92400000000004,631.842,0.172
1481,13.36,8.696,178.4896,13.36,377.393974025974,416.3288311688312,66.3992,76.13811948051948,371.99792207792206,106.3698909090909,507.67999999999995,1055.44,8.696,245.64505974025974,270.9876883116883,43.21912,49.55816519480519,242.1327792207792,69.2359709090909,330.448,686.9839999999999,0.198
1482,13.95,8.996,194.6025,13.95,389.12045454545455,421.3111363636363,69.33149999999999,79.09649999999999,383.83636363636367,110.65731818181817,530.1,1116.0,8.996,250.9338787878788,271.6928303030303,44.71012,51.00732,247.52630303030307,71.36008848484848,341.848,719.6800000000001,0.243
1483,14.19,9.472,201.3561,14.19,399.8078571428572,438.4525714285714,70.5243,80.90511428571429,395.29285714285714,112.67412857142855,539.22,1135.2,9.472,266.8766753246753,292.67249870129865,47.07583999999999,54.00516155844156,263.86285714285714,75.21137038961038,359.936,757.76,0.114
1484,17.12,10.984,293.0944,17.12,505.97870531392704,507.0042512078122,85.0864,94.25262995160813,393.76000000000005,134.5871845408974,679.051980676494,1266.88,10.984,324.6302628018793,325.2882415459468,54.59048,60.47143033811119,252.632,86.34962821245425,435.6721352658067,812.816,0.296
1485,21.6,13.395,466.56000000000006,21.6,624.3421621621621,637.1805405404434,112.82497297297297,113.0614054054054,496.8,164.86054054054054,823.718918918919,1684.8000000000002,13.395,387.17885472972966,395.14043243237217,69.96715337837837,70.11377432432431,308.085,102.23643243243242,510.82013513513516,1044.81,0.309
1486,15.98,10.265,255.36040000000003,15.98,460.1532552084166,477.67041468750006,84.27286041658344,83.59287812500001,367.54,121.05266145841657,684.01890625,1086.64,10.265,295.58655598963685,306.83897414062506,54.133974479113206,53.697177343750006,236.09500000000003,77.7600481771368,439.39011718750004,698.02,0.315
1487,11.9,8.14,141.61,11.9,332.3959459459459,361.7921621621622,60.799351351351355,69.89802702702703,313.05040540540546,92.44531081081082,452.2,1261.4,8.14,227.37,247.47800000000004,41.588800000000006,47.8126,214.13700000000003,63.23570000000001,309.32000000000005,862.84,0.372
1488,10.08,7.33,101.60640000000001,10.08,284.74517647058826,309.87105882352944,50.064988235294116,57.91182352941176,267.63882352941175,78.89823529411764,383.04,997.92,7.33,207.06172058823532,225.3328235294118,36.40638529411765,42.112466911764706,194.6222794117647,57.37341911764706,278.54,725.67,0.409
1489,12.77,8.587,163.07289999999998,12.77,363.3252794117647,397.80427941176475,63.510092647058826,74.99651985294118,333.6538088235294,102.14497647058822,485.26,1264.23,8.587,244.31277794117648,267.4976779411765,42.706434264705884,50.43031448529412,224.36063088235295,68.68589764705881,326.306,850.1129999999999,0.441
1490,9.92,6.9,98.4064,9.92,280.2254117647059,304.17929411764703,49.07190588235294,58.04221176470589,262.4277647058824,77.32785882352943,376.96,972.16,6.9,194.9148529411765,211.57632352941175,34.13267647058824,40.37210294117648,182.5354411764706,53.78651470588236,262.2,676.2,0.456
1491,11.3,7.563,127.69000000000001,11.3,317.6063513513514,346.17702702702707,57.39483783783784,65.2231418918919,296.0294594594595,88.592,429.40000000000003,1186.5,7.563,212.57140135135137,231.69352702702705,38.41390783783783,43.653329391891894,198.13015945945943,59.29392,287.394,794.115,0.303
1492,10.77,7.35,115.99289999999999,10.77,299.5952027027027,327.9756081081081,55.01286891891892,62.848771621621616,292.18718918918916,84.33783243243244,409.26,1130.85,7.35,204.45912162162162,223.82736486486485,37.543601351351356,42.89122297297297,199.4035135135135,57.55645945945946,279.3,771.75,0.253
1493,7.14,7.14,50.9796,7.14,195.46312085106382,215.01107361702125,33.596738297872335,38.66560659574468,113.74323829787234,59.464502553191494,271.32,485.52,7.14,195.46312085106382,215.01107361702125,33.596738297872335,38.66560659574468,113.74323829787234,59.464502553191494,271.32,485.52,0.319
1494,7.69,7.69,59.136100000000006,7.69,213.2929487234043,233.1221045744681,38.2193,40.30255372340425,125.61713170212766,64.21820829787235,292.22,522.9200000000001,7.69,213.2929487234043,233.1221045744681,38.2193,40.30255372340425,125.61713170212766,64.21820829787235,292.22,522.9200000000001,0.245
1495,7.57,5.263,57.3049,7.57,211.96,227.10000000000002,37.6229,42.6948,174.11,60.63968421052631,287.66,620.74,5.263,147.364,157.89,26.15711,29.68332,121.04899999999999,42.1594,199.994,431.566,0.29
1496,5.84,4.295,34.105599999999995,5.84,163.51999999999998,175.2,29.0248,32.937599999999996,134.32,47.23911111111111,221.92,321.2,4.295,120.25999999999999,128.85,21.346149999999998,24.223799999999997,98.785,34.74177777777778,163.21,236.225,0.292
1497,9.71,7.195,94.28410000000002,9.71,271.88,291.3,48.258700000000005,54.7644,223.33,78.43380263157896,368.98,805.9300000000001,7.195,201.46,215.85000000000002,35.75915,40.5798,165.485,58.11855921052632,273.41,597.1850000000001,0.093
1498,12.37,9.184,153.0169,12.37,346.35999999999996,371.09999999999997,61.478899999999996,69.76679999999999,284.51,99.25206944444444,470.05999999999995,952.4899999999999,9.184,257.152,275.52,45.644479999999994,51.79775999999999,211.23199999999997,73.68884444444444,348.99199999999996,707.1679999999999,0.039
1499,6.17,4.955,38.0689,6.17,172.76,185.1,30.6649,34.7988,141.91,49.39629411764706,234.46,339.35,4.955,138.74,148.65,24.62635,27.946199999999997,113.965,39.66914705882353,188.29,272.525,0.126
1500,10.0,9.443,100.0,0.0,291.1777777777778,310.9888888888889,51.95777777777778,58.49333333333334,177.60000000000002,82.26666666666667,380.0,630.0,0.0,274.95917555555553,293.66680777777776,49.063729555555554,55.23525466666667,167.70768,77.68441333333332,358.834,594.909,0.231
1501,17.18,10.557,295.1524,17.18,476.1543897777778,514.5314555555555,78.5536411111111,96.89519999999999,557.1651526666666,136.0228408888889,719.2693333333333,1803.8999999999999,10.557,292.5938238,316.17628499999995,48.2707095,59.54148,342.3744189,83.58516480000002,441.9864,1108.4850000000001,0.168
1502,17.01,10.724,289.34010000000006,17.01,471.2414589473684,510.6286734868421,84.53970000000001,95.9364,533.9580003947368,132.79147460526318,688.6811842105263,1496.88,10.724,297.09543831578947,321.9272130789474,53.29828,60.48336,336.6352496315789,83.71874036842105,434.1808947368421,943.712,0.239
1503,15.23,9.283,231.9529,15.23,421.4581385542168,456.682926626506,69.72927054216866,85.8972,469.29382536144584,120.23369373493975,614.3378313253012,1675.3,9.283,256.88745240963846,278.3576892891566,42.501432596385534,52.35612,286.04429289759037,73.28492310843373,374.4516144578313,1021.13,0.304
1504,15.09,8.793,227.7081,15.09,418.29007301204814,451.83241590361445,69.66653024096385,85.10759999999999,474.24170222891564,118.6283078313253,598.8730120481928,1644.81,8.793,243.739205566265,263.2844554698795,40.5949503253012,49.59251999999999,276.3424312590361,69.12516307228915,348.9655662650602,958.4369999999999,0.151
1505,17.62,10.833,310.4644,17.62,487.89049414634144,526.3824585365853,82.25370548780488,99.3768,549.2891031707318,137.41343780487807,699.6429268292684,1938.2,10.833,299.9612782682927,323.6266273170731,50.57062381097561,61.098119999999994,337.70992364634145,84.48352847560976,430.1493658536586,1191.63,0.335
